;Frequency;Resistance;Delta F;Delta R;Delta Mass;Time (s);Tag
904;5004203.7;339.76;-16.5;14.02;0.2915194;990.15;0
905;5004204.7;339.92;-15.5;14.18;0.2738516;991.227;0
906;5004205.4;339.95;-14.8;14.21;0.2614841;992.331;0
907;5004206.5;340.29;-13.7;14.55;0.2420495;993.381;0
908;5004207.5;340.67;-12.7;14.93;0.2243816;994.451;0
909;5004207.1;340.88;-13.1;15.14;0.2314488;995.522;0
910;5004206.5;340.98;-13.7;15.24;0.2420495;996.599;0
911;5004206.0;341.02;-14.2;15.28;0.2508834;997.676;0
912;5004205.5;340.99;-14.7;15.25;0.2597173;998.754;0
913;5004204.8;340.77;-15.4;15.03;0.2720848;999.823;0
914;5004204.3;340.65;-15.9;14.91;0.2809187;1000.894;0
915;5004203.8;340.52;-16.4;14.78;0.2897527;1001.97;0
916;5004202.4;339.72;-17.8;13.98;0.3144876;1003.044;0
917;5004203.0;339.29;-17.2;13.55;0.3038869;1004.117;0
918;5004206.3;340.22;-13.9;14.48;0.245583;1005.204;0
919;5004208.1;341.25;-12.1;15.51;0.2137809;1006.271;0
920;5004208.7;342.24;-11.5;16.5;0.2031802;1007.351;0
921;5004206.9;342.49;-13.3;16.75;0.2349823;1008.425;0
922;5004202.6;342.34;-17.6;16.6;0.3109541;1009.494;0
923;5004201.1;342.09;-19.1;16.35;0.3374558;1010.567;0
924;5004200.6;341.88;-19.6;16.14;0.3462898;1011.642;0
925;5004200.4;341.82;-19.8;16.08;0.3498233;1012.718;0
926;5004200.3;342.0;-19.9;16.26;0.3515901;1013.785;0
927;5004199.8;341.84;-20.4;16.1;0.360424;1014.859;0
928;5004199.7;341.43;-20.5;15.69;0.3621908;1015.938;0
929;5004199.8;341.17;-20.4;15.43;0.360424;1017.014;0
930;5004199.1;340.01;-21.1;14.27;0.3727915;1018.095;0
931;5004200.7;339.71;-19.5;13.97;0.344523;1019.164;0
932;5004204.9;340.96;-15.3;15.22;0.270318;1020.244;0
933;5004204.9;341.14;-15.3;15.4;0.270318;1021.319;0
934;5004204.1;340.99;-16.1;15.25;0.2844523;1022.394;0
935;5004204.3;340.92;-15.9;15.18;0.2809187;1023.47;0
936;5004204.6;341.0;-15.6;15.26;0.2756184;1024.553;0
937;5004205.0;341.47;-15.2;15.73;0.2685512;1025.626;0
938;5004204.1;342.13;-16.1;16.39;0.2844523;1026.701;0
939;5004202.1;342.32;-18.1;16.58;0.319788;1027.777;0
940;5004200.4;342.24;-19.8;16.5;0.3498233;1028.845;0
941;5004199.0;342.01;-21.2;16.27;0.3745583;1029.93;0
942;5004198.1;341.66;-22.1;15.92;0.3904594;1031.002;0
943;5004198.1;341.47;-22.1;15.73;0.3904594;1032.079;0
944;5004198.5;341.5;-21.7;15.76;0.3833922;1033.15;0
945;5004198.9;341.65;-21.3;15.91;0.3763251;1034.233;0
946;5004199.0;341.79;-21.2;16.05;0.3745583;1035.303;0
947;5004198.9;341.88;-21.3;16.14;0.3763251;1036.375;0
948;5004198.6;341.88;-21.6;16.14;0.3816254;1037.458;0
949;5004198.2;341.88;-22.0;16.14;0.3886926;1038.532;0
950;5004197.9;341.77;-22.3;16.03;0.3939929;1039.602;0
951;5004198.3;341.5;-21.9;15.76;0.3869258;1040.678;0
952;5004199.4;341.64;-20.8;15.9;0.3674912;1041.751;0
953;5004199.9;341.95;-20.3;16.21;0.3586572;1042.831;0
954;5004200.0;342.31;-20.2;16.57;0.3568905;1043.906;0
955;5004199.7;342.71;-20.5;16.97;0.3621908;1044.977;0
956;5004198.6;342.9;-21.6;17.16;0.3816254;1046.053;0
957;5004197.2;342.89;-23.0;17.15;0.4063604;1047.126;0
958;5004195.8;342.72;-24.4;16.98;0.4310954;1048.204;0
959;5004194.6;342.46;-25.6;16.72;0.4522968;1049.277;0
960;5004193.8;342.18;-26.4;16.44;0.4664311;1050.353;0
961;5004193.1;341.95;-27.1;16.21;0.4787986;1051.427;0
962;5004192.1;341.8;-28.1;16.06;0.4964664;1052.492;0
963;5004191.7;341.61;-28.5;15.87;0.5035336;1053.567;0
964;5004191.4;341.29;-28.8;15.55;0.5088339;1054.642;0
965;5004192.0;341.03;-28.2;15.29;0.4982332;1055.728;0
966;5004193.0;340.97;-27.2;15.23;0.4805654;1056.803;0
967;5004194.3;341.04;-25.9;15.3;0.4575972;1057.872;0
968;5004196.0;341.53;-24.2;15.79;0.4275618;1058.945;0
969;5004197.1;342.16;-23.1;16.42;0.4081272;1060.022;0
970;5004197.1;342.57;-23.1;16.83;0.4081272;1061.097;0
971;5004196.3;342.61;-23.9;16.87;0.4222615;1062.173;0
972;5004194.8;342.16;-25.4;16.42;0.4487633;1063.258;0
973;5004193.8;341.64;-26.4;15.9;0.4664311;1064.334;0
974;5004194.1;341.53;-26.1;15.79;0.4611307;1065.406;0
975;5004195.3;341.63;-24.9;15.89;0.4399293;1066.477;0
976;5004196.4;341.65;-23.8;15.91;0.4204947;1067.552;0
977;5004197.0;341.32;-23.2;15.58;0.409894;1068.622;0
978;5004198.4;341.34;-21.8;15.6;0.385159;1069.696;0
979;5004199.3;341.62;-20.9;15.88;0.369258;1070.771;0
980;5004199.3;341.73;-20.9;15.99;0.369258;1071.844;0
981;5004199.3;341.81;-20.9;16.07;0.369258;1072.918;0
982;5004199.4;342.0;-20.8;16.26;0.3674912;1074.003;0
983;5004199.1;342.15;-21.1;16.41;0.3727915;1075.076;0
984;5004198.3;342.17;-21.9;16.43;0.3869258;1076.138;0
985;5004197.5;342.14;-22.7;16.4;0.4010601;1077.217;0
986;5004196.6;342.06;-23.6;16.32;0.4169611;1078.29;0
987;5004196.1;341.26;-24.1;15.52;0.4257951;1079.364;0
988;5004195.4;339.72;-24.8;13.98;0.4381625;1080.436;0
989;5004192.2;339.18;-28.0;13.44;0.4946996;1081.515;0
990;5004186.5;339.25;-33.7;13.51;0.5954064;1082.579;0
991;5004186.0;339.32;-34.2;13.58;0.6042403;1083.663;0
992;5004186.0;339.34;-34.2;13.6;0.6042403;1084.743;0
993;5004186.2;339.61;-34.0;13.87;0.6007067;1085.805;0
994;5004187.1;340.11;-33.1;14.37;0.5848057;1086.88;0
995;5004188.4;340.81;-31.8;15.07;0.5618375;1087.954;0
996;5004190.2;341.56;-30.0;15.82;0.5300353;1089.028;0
997;5004191.6;342.01;-28.6;16.27;0.5053004;1090.1;0
998;5004192.3;342.13;-27.9;16.39;0.4929329;1091.177;0
999;5004192.4;342.08;-27.8;16.34;0.4911661;1092.255;0
1000;5004192.2;342.0;-28.0;16.26;0.4946996;1093.334;0
1001;5004192.0;341.93;-28.2;16.19;0.4982332;1094.407;0
1002;5004191.7;341.82;-28.5;16.08;0.5035336;1095.478;0
1003;5004191.0;341.62;-29.2;15.88;0.5159011;1096.559;0
1004;5004190.8;341.46;-29.4;15.72;0.5194346;1097.634;0
1005;5004190.7;341.4;-29.5;15.66;0.5212014;1098.711;0
1006;5004190.8;341.36;-29.4;15.62;0.5194346;1099.785;0
1007;5004191.1;341.27;-29.1;15.53;0.5141343;1100.85;0
1008;5004191.9;341.32;-28.3;15.58;0.5;1101.926;0
1009;5004192.7;341.62;-27.5;15.88;0.4858657;1102.998;0
1010;5004193.1;341.92;-27.1;16.18;0.4787986;1104.081;0
1011;5004192.6;341.99;-27.6;16.25;0.4876325;1105.154;0
1012;5004191.9;341.85;-28.3;16.11;0.5;1106.224;0
1013;5004191.1;341.6;-29.1;15.86;0.5141343;1107.305;0
1014;5004190.6;341.37;-29.6;15.63;0.5229682;1108.366;0
1015;5004190.4;341.2;-29.8;15.46;0.5265018;1109.439;0
1016;5004190.3;341.01;-29.9;15.27;0.5282686;1110.516;0
1017;5004190.3;340.8;-29.9;15.06;0.5282686;1111.597;0
1018;5004190.8;340.82;-29.4;15.08;0.5194346;1112.66;0
1019;5004191.0;340.99;-29.2;15.25;0.5159011;1113.736;0
1020;5004191.3;340.76;-28.9;15.02;0.5106007;1114.808;0
1021;5004191.1;339.95;-29.1;14.21;0.5141343;1115.884;0
1022;5004189.6;339.33;-30.6;13.59;0.540636;1116.957;0
1023;5004188.2;338.56;-32.0;12.82;0.565371;1118.031;0
1024;5004186.2;337.87;-34.0;12.13;0.6007067;1119.107;0
1025;5004184.8;337.57;-35.4;11.83;0.6254417;1120.181;0
1026;5004184.3;337.45;-35.9;11.71;0.6342756;1121.256;0
1027;5004184.1;337.38;-36.1;11.64;0.6378092;1122.333;0
1028;5004184.0;337.26;-36.2;11.52;0.639576;1123.409;0
1029;5004183.8;336.9;-36.4;11.16;0.6431095;1124.481;0
1030;5004183.9;336.8;-36.3;11.06;0.6413428;1125.552;0
1031;5004184.9;337.01;-35.3;11.27;0.6236749;1126.628;0
1032;5004185.8;337.5;-34.4;11.76;0.6077739;1127.693;0
1033;5004187.4;338.43;-32.8;12.69;0.5795053;1128.782;0
1034;5004190.0;339.76;-30.2;14.02;0.5335689;1129.847;0
1035;5004192.3;340.89;-27.9;15.15;0.4929329;1130.934;0
1036;5004193.6;341.49;-26.6;15.75;0.4699647;1132.009;0
1037;5004194.6;342.04;-25.6;16.3;0.4522968;1133.076;0
1038;5004194.7;342.29;-25.5;16.55;0.45053;1134.152;0
1039;5004193.8;342.13;-26.4;16.39;0.4664311;1135.233;0
1040;5004192.5;341.69;-27.7;15.95;0.4893993;1136.307;0
1041;5004191.1;341.2;-29.1;15.46;0.5141343;1137.383;0
1042;5004190.2;340.95;-30.0;15.21;0.5300353;1138.458;0
1043;5004190.0;341.04;-30.2;15.3;0.5335689;1139.523;0
1044;5004190.9;341.2;-29.3;15.46;0.5176678;1140.603;0
1045;5004191.7;341.28;-28.5;15.54;0.5035336;1141.683;0
1046;5004192.3;341.41;-27.9;15.67;0.4929329;1142.759;0
1047;5004192.6;341.57;-27.6;15.83;0.4876325;1143.821;0
1048;5004192.7;341.73;-27.5;15.99;0.4858657;1144.906;0
1049;5004192.4;341.97;-27.8;16.23;0.4911661;1145.97;0
1050;5004192.4;341.42;-27.8;15.68;0.4911661;1147.046;0
1051;5004191.3;339.37;-28.9;13.63;0.5106007;1148.126;0
1052;5004187.4;337.62;-32.8;11.88;0.5795053;1149.195;0
1053;5004185.0;336.4;-35.2;10.66;0.6219081;1150.274;0
1054;5004184.4;335.55;-35.8;9.81;0.6325088;1151.352;0
1055;5004184.6;335.05;-35.6;9.31;0.6289753;1152.416;0
1056;5004184.8;334.92;-35.4;9.18;0.6254417;1153.501;0
1057;5004185.1;335.06;-35.1;9.32;0.6201413;1154.564;0
1058;5004184.6;335.33;-35.6;9.59;0.6289753;1155.642;0
1059;5004184.5;335.53;-35.7;9.79;0.630742;1156.712;0
1060;5004184.4;335.55;-35.8;9.81;0.6325088;1157.785;0
1061;5004184.3;335.44;-35.9;9.7;0.6342756;1158.872;0
1062;5004184.2;335.51;-36.0;9.77;0.6360424;1159.943;0
1063;5004184.2;335.8;-36.0;10.06;0.6360424;1161.019;0
1064;5004184.3;336.0;-35.9;10.26;0.6342756;1162.085;0
1065;5004184.3;336.01;-35.9;10.27;0.6342756;1163.16;0
1066;5004184.2;335.87;-36.0;10.13;0.6360424;1164.239;0
1067;5004184.1;335.76;-36.1;10.02;0.6378092;1165.309;0
1068;5004184.1;335.67;-36.1;9.93;0.6378092;1166.382;0
1069;5004184.1;335.64;-36.1;9.9;0.6378092;1167.456;0
1070;5004184.0;335.74;-36.2;10.0;0.639576;1168.525;0
1071;5004184.1;335.99;-36.1;10.25;0.6378092;1169.599;0
1072;5004184.1;336.27;-36.1;10.53;0.6378092;1170.685;0
1073;5004184.1;336.49;-36.1;10.75;0.6378092;1171.754;0
1074;5004184.2;336.49;-36.0;10.75;0.6360424;1172.826;0
1075;5004184.3;336.19;-35.9;10.45;0.6342756;1173.901;0
1076;5004184.1;336.0;-36.1;10.26;0.6378092;1174.977;0
1077;5004184.1;335.9;-36.1;10.16;0.6378092;1176.058;0
1078;5004184.2;335.82;-36.0;10.08;0.6360424;1177.133;0
1079;5004184.1;335.71;-36.1;9.97;0.6378092;1178.196;0
1080;5004184.1;335.47;-36.1;9.73;0.6378092;1179.271;0
1081;5004184.1;335.13;-36.1;9.39;0.6378092;1180.349;0
1082;5004184.2;334.86;-36.0;9.12;0.6360424;1181.425;0
1083;5004184.3;334.8;-35.9;9.06;0.6342756;1182.5;0
1084;5004184.4;334.87;-35.8;9.13;0.6325088;1183.569;0
1085;5004184.1;335.0;-36.1;9.26;0.6378092;1184.659;0
1086;5004184.1;335.12;-36.1;9.38;0.6378092;1185.726;0
1087;5004184.1;335.27;-36.1;9.53;0.6378092;1186.81;0
1088;5004184.1;335.42;-36.1;9.68;0.6378092;1187.874;0
1089;5004184.2;335.59;-36.0;9.85;0.6360424;1188.958;0
1090;5004184.3;335.72;-35.9;9.98;0.6342756;1190.019;0
1091;5004184.4;335.76;-35.8;10.02;0.6325088;1191.095;0
1092;5004184.6;335.76;-35.6;10.02;0.6289753;1192.167;0
1093;5004184.8;335.79;-35.4;10.05;0.6254417;1193.252;0
1094;5004184.9;335.88;-35.3;10.14;0.6236749;1194.327;0
1095;5004185.0;336.03;-35.2;10.29;0.6219081;1195.393;0
1096;5004185.0;336.25;-35.2;10.51;0.6219081;1196.469;0
1097;5004185.1;336.62;-35.1;10.88;0.6201413;1197.547;0
1098;5004185.1;337.08;-35.1;11.34;0.6201413;1198.618;0
1099;5004185.1;337.53;-35.1;11.79;0.6201413;1199.707;0
1100;5004185.0;337.9;-35.2;12.16;0.6219081;1200.781;0
1101;5004185.0;338.16;-35.2;12.42;0.6219081;1201.846;0
1102;5004184.9;338.32;-35.3;12.58;0.6236749;1202.931;0
1103;5004185.0;338.44;-35.2;12.7;0.6219081;1204.007;0
1104;5004185.0;338.55;-35.2;12.81;0.6219081;1205.08;0
1105;5004185.0;338.68;-35.2;12.94;0.6219081;1206.156;0
1106;5004185.1;338.85;-35.1;13.11;0.6201413;1207.225;0
1107;5004185.4;338.92;-34.8;13.18;0.614841;1208.302;0
1108;5004186.3;338.51;-33.9;12.77;0.5989399;1209.382;0
1109;5004187.8;337.59;-32.4;11.85;0.5724382;1210.458;0
1110;5004188.1;336.78;-32.1;11.04;0.5671378;1211.528;0
1111;5004187.7;336.54;-32.5;10.8;0.5742049;1212.6;0
1112;5004186.8;336.75;-33.4;11.01;0.590106;1213.677;0
1113;5004186.9;337.13;-33.3;11.39;0.5883392;1214.753;0
1114;5004187.1;337.46;-33.1;11.72;0.5848057;1215.832;0
1115;5004187.4;337.68;-32.8;11.94;0.5795053;1216.904;0
1116;5004187.6;337.79;-32.6;12.05;0.5759717;1217.971;0
1117;5004187.7;337.78;-32.5;12.04;0.5742049;1219.055;0
1118;5004187.7;337.73;-32.5;11.99;0.5742049;1220.127;0
1119;5004187.6;337.68;-32.6;11.94;0.5759717;1221.191;0
1120;5004187.4;337.69;-32.8;11.95;0.5795053;1222.269;0
1121;5004187.3;337.75;-32.9;12.01;0.5812721;1223.347;0
1122;5004187.0;337.89;-33.2;12.15;0.5865724;1224.428;0
1123;5004186.9;338.09;-33.3;12.35;0.5883392;1225.503;0
1124;5004186.7;338.25;-33.5;12.51;0.5918728;1226.581;0
1125;5004186.4;338.32;-33.8;12.58;0.5971731;1227.645;0
1126;5004186.1;338.29;-34.1;12.55;0.6024735;1228.727;0
1127;5004186.0;338.23;-34.2;12.49;0.6042403;1229.792;0
1128;5004186.0;338.18;-34.2;12.44;0.6042403;1230.869;0
1129;5004186.0;338.2;-34.2;12.46;0.6042403;1231.942;0
1130;5004186.1;338.31;-34.1;12.57;0.6024735;1233.023;0
1131;5004186.3;338.52;-33.9;12.78;0.5989399;1234.086;0
1132;5004186.4;338.78;-33.8;13.04;0.5971731;1235.165;0
1133;5004186.4;338.99;-33.8;13.25;0.5971731;1236.249;0
1134;5004186.6;339.14;-33.6;13.4;0.5936396;1237.32;0
1135;5004186.8;339.26;-33.4;13.52;0.590106;1238.388;0
1136;5004187.0;339.37;-33.2;13.63;0.5865724;1239.466;0
1137;5004187.1;339.47;-33.1;13.73;0.5848057;1240.54;0
1138;5004187.3;339.56;-32.9;13.82;0.5812721;1241.618;0
1139;5004187.4;339.6;-32.8;13.86;0.5795053;1242.685;0
1140;5004187.6;339.61;-32.6;13.87;0.5759717;1243.765;0
1141;5004187.7;339.6;-32.5;13.86;0.5742049;1244.831;0
1142;5004187.7;339.59;-32.5;13.85;0.5742049;1245.906;0
1143;5004187.6;339.61;-32.6;13.87;0.5759717;1246.98;0
1144;5004187.7;339.72;-32.5;13.98;0.5742049;1248.057;0
1145;5004188.4;339.19;-31.8;13.45;0.5618375;1249.138;0
1146;5004188.5;337.42;-31.7;11.68;0.5600707;1250.208;0
1147;5004186.6;336.26;-33.6;10.52;0.5936396;1251.273;0
1148;5004185.7;335.63;-34.5;9.89;0.6095406;1252.35;0
1149;5004185.4;335.24;-34.8;9.5;0.614841;1253.429;0
1150;5004185.4;335.0;-34.8;9.26;0.614841;1254.504;0
1151;5004185.4;334.88;-34.8;9.14;0.614841;1255.579;0
1152;5004185.6;334.86;-34.6;9.12;0.6113074;1256.649;0
1153;5004185.6;334.92;-34.6;9.18;0.6113074;1257.725;0
1154;5004185.4;335.14;-34.8;9.4;0.614841;1258.805;0
1155;5004185.4;335.57;-34.8;9.83;0.614841;1259.878;0
1156;5004185.3;335.87;-34.9;10.13;0.6166078;1260.944;0
1157;5004185.6;335.99;-34.6;10.25;0.6113074;1262.023;0
1158;5004185.9;336.01;-34.3;10.27;0.6060071;1263.098;0
1159;5004186.3;336.14;-33.9;10.4;0.5989399;1264.164;0
1160;5004186.8;336.36;-33.4;10.62;0.590106;1265.24;0
1161;5004187.4;336.56;-32.8;10.82;0.5795053;1266.318;0
1162;5004188.1;336.7;-32.1;10.96;0.5671378;1267.394;0
1163;5004188.7;336.82;-31.5;11.08;0.5565371;1268.473;0
1164;5004189.1;336.83;-31.1;11.09;0.54947;1269.538;0
1165;5004189.3;336.75;-30.9;11.01;0.5459364;1270.615;0
1166;5004189.0;336.69;-31.2;10.95;0.5512367;1271.692;0
1167;5004187.6;336.74;-32.6;11.0;0.5759717;1272.759;0
1168;5004187.1;336.81;-33.1;11.07;0.5848057;1273.835;0
1169;5004186.7;336.89;-33.5;11.15;0.5918728;1274.911;0
1170;5004186.3;336.91;-33.9;11.17;0.5989399;1275.988;0
1171;5004186.0;336.83;-34.2;11.09;0.6042403;1277.064;0
1172;5004185.9;336.71;-34.3;10.97;0.6060071;1278.13;0
1173;5004185.8;336.62;-34.4;10.88;0.6077739;1279.212;0
1174;5004185.7;336.57;-34.5;10.83;0.6095406;1280.287;0
1175;5004185.6;336.51;-34.6;10.77;0.6113074;1281.352;0
1176;5004185.6;336.49;-34.6;10.75;0.6113074;1282.434;0
1177;5004185.6;336.56;-34.6;10.82;0.6113074;1283.503;0
1178;5004185.6;336.78;-34.6;11.04;0.6113074;1284.58;0
1179;5004185.5;337.11;-34.7;11.37;0.6130742;1285.645;0
1180;5004185.7;337.27;-34.5;11.53;0.6095406;1286.726;0
1181;5004185.8;337.11;-34.4;11.37;0.6077739;1287.795;0
1182;5004185.6;336.92;-34.6;11.18;0.6113074;1288.872;0
1183;5004185.4;336.74;-34.8;11.0;0.614841;1289.948;0
1184;5004185.4;336.62;-34.8;10.88;0.614841;1291.024;0
1185;5004185.3;336.57;-34.9;10.83;0.6166078;1292.099;0
1186;5004185.2;336.56;-35.0;10.82;0.6183746;1293.166;0
1187;5004185.1;336.56;-35.1;10.82;0.6201413;1294.236;0
1188;5004185.1;336.59;-35.1;10.85;0.6201413;1295.319;0
1189;5004185.0;336.61;-35.2;10.87;0.6219081;1296.384;0
1190;5004185.0;336.63;-35.2;10.89;0.6219081;1297.464;0
1191;5004185.1;336.7;-35.1;10.96;0.6201413;1298.54;0
1192;5004185.1;336.82;-35.1;11.08;0.6201413;1299.613;0
1193;5004185.1;336.87;-35.1;11.13;0.6201413;1300.689;0
1194;5004185.2;336.91;-35.0;11.17;0.6183746;1301.756;0
1195;5004185.2;337.01;-35.0;11.27;0.6183746;1302.833;0
1196;5004185.3;337.18;-34.9;11.44;0.6166078;1303.906;0
1197;5004185.4;337.42;-34.8;11.68;0.614841;1304.988;0
1198;5004185.6;337.82;-34.6;12.08;0.6113074;1306.065;0
1199;5004185.8;338.27;-34.4;12.53;0.6077739;1307.13;0
1200;5004185.9;338.46;-34.3;12.72;0.6060071;1308.211;0
1201;5004186.0;338.38;-34.2;12.64;0.6042403;1309.28;0
1202;5004186.0;338.25;-34.2;12.51;0.6042403;1310.362;0
1203;5004185.8;338.09;-34.4;12.35;0.6077739;1311.429;0
1204;5004185.6;337.97;-34.6;12.23;0.6113074;1312.519;0
1205;5004185.4;337.89;-34.8;12.15;0.614841;1313.584;0
1206;5004185.2;337.68;-35.0;11.94;0.6183746;1314.662;0
1207;5004185.3;337.33;-34.9;11.59;0.6166078;1315.743;0
1208;5004185.1;337.11;-35.1;11.37;0.6201413;1316.82;0
1209;5004185.0;336.97;-35.2;11.23;0.6219081;1317.892;0
1210;5004185.0;336.91;-35.2;11.17;0.6219081;1318.969;0
1211;5004184.9;336.91;-35.3;11.17;0.6236749;1320.042;0
1212;5004184.8;336.96;-35.4;11.22;0.6254417;1321.112;0
1213;5004184.8;337.04;-35.4;11.3;0.6254417;1322.195;0
1214;5004184.9;337.14;-35.3;11.4;0.6236749;1323.265;0
1215;5004185.0;337.26;-35.2;11.52;0.6219081;1324.345;0
1216;5004185.1;337.35;-35.1;11.61;0.6201413;1325.415;0
1217;5004185.2;337.4;-35.0;11.66;0.6183746;1326.485;0
1218;5004185.3;337.45;-34.9;11.71;0.6166078;1327.565;0
1219;5004185.4;337.47;-34.8;11.73;0.614841;1328.634;0
1220;5004185.4;337.49;-34.8;11.75;0.614841;1329.715;0
1221;5004185.4;337.52;-34.8;11.78;0.614841;1330.783;0
1222;5004185.4;337.55;-34.8;11.81;0.614841;1331.863;0
1223;5004185.4;337.57;-34.8;11.83;0.614841;1332.933;0
1224;5004185.4;337.59;-34.8;11.85;0.614841;1334.002;0
1225;5004185.4;337.63;-34.8;11.89;0.614841;1335.081;0
1226;5004185.4;337.68;-34.8;11.94;0.614841;1336.148;0
1227;5004185.4;337.73;-34.8;11.99;0.614841;1337.229;0
1228;5004185.6;337.77;-34.6;12.03;0.6113074;1338.298;0
1229;5004185.6;337.79;-34.6;12.05;0.6113074;1339.375;0
1230;5004185.6;337.8;-34.6;12.06;0.6113074;1340.456;0
1231;5004185.7;337.8;-34.5;12.06;0.6095406;1341.526;0
1232;5004185.6;337.8;-34.6;12.06;0.6113074;1342.594;0
1233;5004185.8;337.75;-34.4;12.01;0.6077739;1343.674;0
1234;5004185.8;337.43;-34.4;11.69;0.6077739;1344.757;0
1235;5004185.3;337.16;-34.9;11.42;0.6166078;1345.821;0
1236;5004185.4;337.11;-34.8;11.37;0.614841;1346.897;0
1237;5004185.5;337.22;-34.7;11.48;0.6130742;1347.975;0
1238;5004185.6;337.41;-34.6;11.67;0.6113074;1349.054;0
1239;5004185.8;337.6;-34.4;11.86;0.6077739;1350.129;0
1240;5004185.8;337.76;-34.4;12.02;0.6077739;1351.198;0
1241;5004185.9;337.89;-34.3;12.15;0.6060071;1352.271;0
1242;5004186.0;338.0;-34.2;12.26;0.6042403;1353.351;0
1243;5004185.9;338.08;-34.3;12.34;0.6060071;1354.418;0
1244;5004185.9;338.11;-34.3;12.37;0.6060071;1355.499;0
1245;5004185.9;338.1;-34.3;12.36;0.6060071;1356.565;0
1246;5004185.8;338.07;-34.4;12.33;0.6077739;1357.647;0
1247;5004185.8;338.08;-34.4;12.34;0.6077739;1358.715;0
1248;5004185.8;338.1;-34.4;12.36;0.6077739;1359.793;0
1249;5004185.9;338.14;-34.3;12.4;0.6060071;1360.861;0
1250;5004185.9;338.18;-34.3;12.44;0.6060071;1361.944;0
1251;5004185.8;338.19;-34.4;12.45;0.6077739;1363.018;0
1252;5004185.9;338.17;-34.3;12.43;0.6060071;1364.088;0
1253;5004185.9;338.17;-34.3;12.43;0.6060071;1365.165;0
1254;5004185.9;338.19;-34.3;12.45;0.6060071;1366.235;0
1255;5004186.0;338.21;-34.2;12.47;0.6042403;1367.313;0
1256;5004186.1;338.23;-34.1;12.49;0.6024735;1368.39;0
1257;5004186.1;338.24;-34.1;12.5;0.6024735;1369.46;0
1258;5004186.1;338.24;-34.1;12.5;0.6024735;1370.53;0
1259;5004186.3;338.26;-33.9;12.52;0.5989399;1371.609;0
1260;5004186.4;338.3;-33.8;12.56;0.5971731;1372.685;0
1261;5004186.4;338.35;-33.8;12.61;0.5971731;1373.756;0
1262;5004186.5;338.39;-33.7;12.65;0.5954064;1374.838;0
1263;5004186.4;338.4;-33.8;12.66;0.5971731;1375.902;0
1264;5004186.4;338.4;-33.8;12.66;0.5971731;1376.981;0
1265;5004186.4;338.41;-33.8;12.67;0.5971731;1378.062;0
1266;5004186.4;338.39;-33.8;12.65;0.5971731;1379.13;0
1267;5004186.3;338.31;-33.9;12.57;0.5989399;1380.212;0
1268;5004186.1;338.16;-34.1;12.42;0.6024735;1381.282;0
1269;5004186.1;338.02;-34.1;12.28;0.6024735;1382.349;0
1270;5004186.0;337.87;-34.2;12.13;0.6042403;1383.434;0
1271;5004185.9;337.77;-34.3;12.03;0.6060071;1384.502;0
1272;5004185.8;337.79;-34.4;12.05;0.6077739;1385.579;0
1273;5004185.9;337.91;-34.3;12.17;0.6060071;1386.647;0
1274;5004186.1;338.08;-34.1;12.34;0.6024735;1387.723;0
1275;5004186.2;338.23;-34.0;12.49;0.6007067;1388.791;0
1276;5004186.4;338.29;-33.8;12.55;0.5971731;1389.87;0
1277;5004186.4;338.31;-33.8;12.57;0.5971731;1390.948;0
1278;5004186.4;338.3;-33.8;12.56;0.5971731;1392.013;0
1279;5004186.3;338.31;-33.9;12.57;0.5989399;1393.097;0
1280;5004186.2;338.31;-34.0;12.57;0.6007067;1394.161;0
1281;5004186.3;338.31;-33.9;12.57;0.5989399;1395.243;0
1282;5004186.3;338.3;-33.9;12.56;0.5989399;1396.312;0
1283;5004186.2;338.31;-34.0;12.57;0.6007067;1397.393;0
1284;5004186.1;338.31;-34.1;12.57;0.6024735;1398.47;0
1285;5004186.1;338.32;-34.1;12.58;0.6024735;1399.538;0
1286;5004186.1;338.36;-34.1;12.62;0.6024735;1400.606;0
1287;5004186.1;338.42;-34.1;12.68;0.6024735;1401.685;0
1288;5004186.3;338.5;-33.9;12.76;0.5989399;1402.756;0
1289;5004186.3;338.59;-33.9;12.85;0.5989399;1403.84;0
1290;5004186.6;338.68;-33.6;12.94;0.5936396;1404.909;0
1291;5004186.8;338.78;-33.4;13.04;0.590106;1405.977;0
1292;5004186.8;338.81;-33.4;13.07;0.590106;1407.061;0
1293;5004186.9;338.8;-33.3;13.06;0.5883392;1408.129;0
1294;5004186.8;338.74;-33.4;13.0;0.590106;1409.2;0
1295;5004186.8;338.63;-33.4;12.89;0.590106;1410.289;0
1296;5004186.7;338.51;-33.5;12.77;0.5918728;1411.358;0
1297;5004186.6;338.37;-33.6;12.63;0.5936396;1412.472;0
1298;5004186.4;338.13;-33.8;12.39;0.5971731;1413.504;0
1299;5004186.0;337.92;-34.2;12.18;0.6042403;1414.585;0
1300;5004185.9;337.9;-34.3;12.16;0.6060071;1415.664;0
1301;5004185.9;337.97;-34.3;12.23;0.6060071;1416.74;0
1302;5004186.0;338.08;-34.2;12.34;0.6042403;1417.81;0
1303;5004186.3;338.18;-33.9;12.44;0.5989399;1418.888;0
1304;5004186.3;338.32;-33.9;12.58;0.5989399;1419.962;0
1305;5004186.5;338.47;-33.7;12.73;0.5954064;1421.041;0
1306;5004186.6;338.6;-33.6;12.86;0.5936396;1422.107;0
