SRS QCM200 Data File
Data Taken on 03.05.2023 at 10:54:21
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+05.004224300E+6	+03.276300E+2	+04.100000E+0	+01.890000E+0	-07.243816E-2	+02.635910E+2	0
+05.004224300E+6	+03.276600E+2	+04.100000E+0	+01.920000E+0	-07.243816E-2	+02.646740E+2	0
+05.004224300E+6	+03.276300E+2	+04.100000E+0	+01.890000E+0	-07.243816E-2	+02.657530E+2	0
+05.004224000E+6	+03.275700E+2	+03.800000E+0	+01.830000E+0	-06.713781E-2	+02.668200E+2	0
+05.004223800E+6	+03.275100E+2	+03.600000E+0	+01.770000E+0	-06.360424E-2	+02.678890E+2	0
+05.004223600E+6	+03.274500E+2	+03.400000E+0	+01.710000E+0	-06.007067E-2	+02.689720E+2	0
+05.004223500E+6	+03.274300E+2	+03.300000E+0	+01.690000E+0	-05.830389E-2	+02.700390E+2	0
+05.004223200E+6	+03.273800E+2	+03.000000E+0	+01.640000E+0	-05.300353E-2	+02.711150E+2	0
+05.004223000E+6	+03.273300E+2	+02.800000E+0	+01.590000E+0	-04.946996E-2	+02.722250E+2	0
+05.004222700E+6	+03.273200E+2	+02.500000E+0	+01.580000E+0	-04.416961E-2	+02.732650E+2	0
+05.004222600E+6	+03.273200E+2	+02.400000E+0	+01.580000E+0	-04.240283E-2	+02.743530E+2	0
+05.004222600E+6	+03.273200E+2	+02.400000E+0	+01.580000E+0	-04.240283E-2	+02.754230E+2	0
+05.004222400E+6	+03.273200E+2	+02.200000E+0	+01.580000E+0	-03.886926E-2	+02.765080E+2	0
+05.004222400E+6	+03.273300E+2	+02.200000E+0	+01.590000E+0	-03.886926E-2	+02.775830E+2	0
+05.004222500E+6	+03.273400E+2	+02.300000E+0	+01.600000E+0	-04.063604E-2	+02.786520E+2	0
+05.004222800E+6	+03.273500E+2	+02.600000E+0	+01.610000E+0	-04.593640E-2	+02.797230E+2	0
+05.004222700E+6	+03.273500E+2	+02.500000E+0	+01.610000E+0	-04.416961E-2	+02.808190E+2	0
+05.004222800E+6	+03.273600E+2	+02.600000E+0	+01.620000E+0	-04.593640E-2	+02.818760E+2	0
+05.004222800E+6	+03.273700E+2	+02.600000E+0	+01.630000E+0	-04.593640E-2	+02.829520E+2	0
+05.004222600E+6	+03.273800E+2	+02.400000E+0	+01.640000E+0	-04.240283E-2	+02.840250E+2	0
+05.004222500E+6	+03.273900E+2	+02.300000E+0	+01.650000E+0	-04.063604E-2	+02.850890E+2	0
+05.004222500E+6	+03.273800E+2	+02.300000E+0	+01.640000E+0	-04.063604E-2	+02.861690E+2	0
+05.004222300E+6	+03.273900E+2	+02.100000E+0	+01.650000E+0	-03.710247E-2	+02.872510E+2	0
+05.004222000E+6	+03.274400E+2	+01.800000E+0	+01.700000E+0	-03.180212E-2	+02.883250E+2	0
+05.004221800E+6	+03.275300E+2	+01.600000E+0	+01.790000E+0	-02.826855E-2	+02.893880E+2	0
+05.004221300E+6	+03.275900E+2	+01.100000E+0	+01.850000E+0	-01.943463E-2	+02.904670E+2	0
+05.004220700E+6	+03.275700E+2	+05.000000E-1	+01.830000E+0	-08.833922E-3	+02.915450E+2	0
+05.004220400E+6	+03.275400E+2	+02.000000E-1	+01.800000E+0	-03.533569E-3	+02.926230E+2	0
+05.004220400E+6	+03.275600E+2	+02.000000E-1	+01.820000E+0	-03.533569E-3	+02.936890E+2	0
+05.004220400E+6	+03.275900E+2	+02.000000E-1	+01.850000E+0	-03.533569E-3	+02.947640E+2	0
+05.004220400E+6	+03.275300E+2	+02.000000E-1	+01.790000E+0	-03.533569E-3	+02.958390E+2	0
+05.004220400E+6	+03.274300E+2	+02.000000E-1	+01.690000E+0	-03.533569E-3	+02.969170E+2	0
+05.004220600E+6	+03.273200E+2	+04.000000E-1	+01.580000E+0	-07.067138E-3	+02.979900E+2	0
+05.004220800E+6	+03.272300E+2	+06.000000E-1	+01.490000E+0	-01.060071E-2	+02.990620E+2	0
+05.004221000E+6	+03.271600E+2	+08.000000E-1	+01.420000E+0	-01.413428E-2	+03.001410E+2	0
+05.004221300E+6	+03.271500E+2	+01.100000E+0	+01.410000E+0	-01.943463E-2	+03.012120E+2	0
+05.004221600E+6	+03.271700E+2	+01.400000E+0	+01.430000E+0	-02.473498E-2	+03.022890E+2	0
+05.004221800E+6	+03.272200E+2	+01.600000E+0	+01.480000E+0	-02.826855E-2	+03.033640E+2	0
+05.004221800E+6	+03.272600E+2	+01.600000E+0	+01.520000E+0	-02.826855E-2	+03.044410E+2	0
+05.004221900E+6	+03.272900E+2	+01.700000E+0	+01.550000E+0	-03.003534E-2	+03.055090E+2	0
+05.004221900E+6	+03.273700E+2	+01.700000E+0	+01.630000E+0	-03.003534E-2	+03.065930E+2	0
+05.004221900E+6	+03.274300E+2	+01.700000E+0	+01.690000E+0	-03.003534E-2	+03.076670E+2	0
+05.004221700E+6	+03.274300E+2	+01.500000E+0	+01.690000E+0	-02.650177E-2	+03.087400E+2	0
+05.004221600E+6	+03.274000E+2	+01.400000E+0	+01.660000E+0	-02.473498E-2	+03.098100E+2	0
+05.004221700E+6	+03.273800E+2	+01.500000E+0	+01.640000E+0	-02.650177E-2	+03.108860E+2	0
+05.004221800E+6	+03.274200E+2	+01.600000E+0	+01.680000E+0	-02.826855E-2	+03.119640E+2	0
+05.004221800E+6	+03.274600E+2	+01.600000E+0	+01.720000E+0	-02.826855E-2	+03.130420E+2	0
+05.004221700E+6	+03.275200E+2	+01.500000E+0	+01.780000E+0	-02.650177E-2	+03.141180E+2	0
+05.004221400E+6	+03.274700E+2	+01.200000E+0	+01.730000E+0	-02.120141E-2	+03.151910E+2	0
+05.004221300E+6	+03.273700E+2	+01.100000E+0	+01.630000E+0	-01.943463E-2	+03.162560E+2	0
+05.004221400E+6	+03.273000E+2	+01.200000E+0	+01.560000E+0	-02.120141E-2	+03.173350E+2	0
+05.004221600E+6	+03.272500E+2	+01.400000E+0	+01.510000E+0	-02.473498E-2	+03.184170E+2	0
+05.004221800E+6	+03.273000E+2	+01.600000E+0	+01.560000E+0	-02.826855E-2	+03.194800E+2	0
+05.004221900E+6	+03.273400E+2	+01.700000E+0	+01.600000E+0	-03.003534E-2	+03.205580E+2	0
+05.004221600E+6	+03.272400E+2	+01.400000E+0	+01.500000E+0	-02.473498E-2	+03.216350E+2	0
+05.004221900E+6	+03.272700E+2	+01.700000E+0	+01.530000E+0	-03.003534E-2	+03.227090E+2	0
+05.004222200E+6	+03.273000E+2	+02.000000E+0	+01.560000E+0	-03.533569E-2	+03.237820E+2	0
+05.004222300E+6	+03.273300E+2	+02.100000E+0	+01.590000E+0	-03.710247E-2	+03.248550E+2	0
+05.004222400E+6	+03.273500E+2	+02.200000E+0	+01.610000E+0	-03.886926E-2	+03.259480E+2	0
+05.004222600E+6	+03.273800E+2	+02.400000E+0	+01.640000E+0	-04.240283E-2	+03.270110E+2	0
+05.004222600E+6	+03.273800E+2	+02.400000E+0	+01.640000E+0	-04.240283E-2	+03.280870E+2	0
+05.004222600E+6	+03.273900E+2	+02.400000E+0	+01.650000E+0	-04.240283E-2	+03.291610E+2	0
+05.004222700E+6	+03.273700E+2	+02.500000E+0	+01.630000E+0	-04.416961E-2	+03.302410E+2	0
+05.004222600E+6	+03.273600E+2	+02.400000E+0	+01.620000E+0	-04.240283E-2	+03.313060E+2	0
+05.004222300E+6	+03.274200E+2	+02.100000E+0	+01.680000E+0	-03.710247E-2	+03.323800E+2	0
+05.004222100E+6	+03.276000E+2	+01.900000E+0	+01.860000E+0	-03.356890E-2	+03.334560E+2	0
+05.004222400E+6	+03.276900E+2	+02.200000E+0	+01.950000E+0	-03.886926E-2	+03.345370E+2	0
+05.004222900E+6	+03.277000E+2	+02.700000E+0	+01.960000E+0	-04.770318E-2	+03.356060E+2	0
+05.004223400E+6	+03.276500E+2	+03.200000E+0	+01.910000E+0	-05.653710E-2	+03.366850E+2	0
+05.004223600E+6	+03.276200E+2	+03.400000E+0	+01.880000E+0	-06.007067E-2	+03.377670E+2	0
+05.004223600E+6	+03.275900E+2	+03.400000E+0	+01.850000E+0	-06.007067E-2	+03.388350E+2	0
+05.004223700E+6	+03.275600E+2	+03.500000E+0	+01.820000E+0	-06.183746E-2	+03.399080E+2	0
+05.004223700E+6	+03.275500E+2	+03.500000E+0	+01.810000E+0	-06.183746E-2	+03.409830E+2	0
+05.004223600E+6	+03.275500E+2	+03.400000E+0	+01.810000E+0	-06.007067E-2	+03.420550E+2	0
+05.004223600E+6	+03.275600E+2	+03.400000E+0	+01.820000E+0	-06.007067E-2	+03.431360E+2	0
+05.004223600E+6	+03.275600E+2	+03.400000E+0	+01.820000E+0	-06.007067E-2	+03.442040E+2	0
+05.004223600E+6	+03.275500E+2	+03.400000E+0	+01.810000E+0	-06.007067E-2	+03.452860E+2	0
+05.004223700E+6	+03.275800E+2	+03.500000E+0	+01.840000E+0	-06.183746E-2	+03.463580E+2	0
+05.004223900E+6	+03.275800E+2	+03.700000E+0	+01.840000E+0	-06.537102E-2	+03.474230E+2	0
+05.004223800E+6	+03.275500E+2	+03.600000E+0	+01.810000E+0	-06.360424E-2	+03.485110E+2	0
+05.004223900E+6	+03.275400E+2	+03.700000E+0	+01.800000E+0	-06.537102E-2	+03.495760E+2	0
+05.004223900E+6	+03.275400E+2	+03.700000E+0	+01.800000E+0	-06.537102E-2	+03.506590E+2	0
+05.004223900E+6	+03.275400E+2	+03.700000E+0	+01.800000E+0	-06.537102E-2	+03.517340E+2	0
+05.004223900E+6	+03.275600E+2	+03.700000E+0	+01.820000E+0	-06.537102E-2	+03.528020E+2	0
+05.004224000E+6	+03.275800E+2	+03.800000E+0	+01.840000E+0	-06.713781E-2	+03.538830E+2	0
+05.004224200E+6	+03.276500E+2	+04.000000E+0	+01.910000E+0	-07.067138E-2	+03.549600E+2	0
+05.004224100E+6	+03.277000E+2	+03.900000E+0	+01.960000E+0	-06.890459E-2	+03.560340E+2	0
+05.004224100E+6	+03.276900E+2	+03.900000E+0	+01.950000E+0	-06.890459E-2	+03.571020E+2	0
+05.004224200E+6	+03.277100E+2	+04.000000E+0	+01.970000E+0	-07.067138E-2	+03.581850E+2	0
+05.004224300E+6	+03.277000E+2	+04.100000E+0	+01.960000E+0	-07.243816E-2	+03.592510E+2	0
+05.004224300E+6	+03.277500E+2	+04.100000E+0	+02.010000E+0	-07.243816E-2	+03.603240E+2	0
+05.004224100E+6	+03.278500E+2	+03.900000E+0	+02.110000E+0	-06.890459E-2	+03.613990E+2	0
+05.004223600E+6	+03.276600E+2	+03.400000E+0	+01.920000E+0	-06.007067E-2	+03.624770E+2	0
+05.004223300E+6	+03.275200E+2	+03.100000E+0	+01.780000E+0	-05.477032E-2	+03.635530E+2	0
+05.004223500E+6	+03.275200E+2	+03.300000E+0	+01.780000E+0	-05.830389E-2	+03.646200E+2	0
+05.004223800E+6	+03.275800E+2	+03.600000E+0	+01.840000E+0	-06.360424E-2	+03.656990E+2	0
+05.004224000E+6	+03.276600E+2	+03.800000E+0	+01.920000E+0	-06.713781E-2	+03.667800E+2	0
+05.004224600E+6	+03.277300E+2	+04.400000E+0	+01.990000E+0	-07.773852E-2	+03.678550E+2	0
+05.004224600E+6	+03.277400E+2	+04.400000E+0	+02.000000E+0	-07.773852E-2	+03.689330E+2	0
+05.004224600E+6	+03.277700E+2	+04.400000E+0	+02.030000E+0	-07.773852E-2	+03.699970E+2	0
+05.004224800E+6	+03.278300E+2	+04.600000E+0	+02.090000E+0	-08.127208E-2	+03.710760E+2	0
+05.004224800E+6	+03.278700E+2	+04.600000E+0	+02.130000E+0	-08.127208E-2	+03.721540E+2	0
+05.004224900E+6	+03.279100E+2	+04.700000E+0	+02.170000E+0	-08.303887E-2	+03.732310E+2	0
+05.004225000E+6	+03.279900E+2	+04.800000E+0	+02.250000E+0	-08.480565E-2	+03.742930E+2	0
+05.004225100E+6	+03.280500E+2	+04.900000E+0	+02.310000E+0	-08.657244E-2	+03.753680E+2	0
+05.004225300E+6	+03.281200E+2	+05.100000E+0	+02.380000E+0	-09.010601E-2	+03.764520E+2	0
+05.004225100E+6	+03.280500E+2	+04.900000E+0	+02.310000E+0	-08.657244E-2	+03.775230E+2	0
+05.004225000E+6	+03.280900E+2	+04.800000E+0	+02.350000E+0	-08.480565E-2	+03.785930E+2	0
+05.004225000E+6	+03.281500E+2	+04.800000E+0	+02.410000E+0	-08.480565E-2	+03.796730E+2	0
+05.004225100E+6	+03.282100E+2	+04.900000E+0	+02.470000E+0	-08.657244E-2	+03.807460E+2	0
+05.004225500E+6	+03.283400E+2	+05.300000E+0	+02.600000E+0	-09.363958E-2	+03.818150E+2	0
+05.004225600E+6	+03.284000E+2	+05.400000E+0	+02.660000E+0	-09.540636E-2	+03.828940E+2	0
+05.004225300E+6	+03.283500E+2	+05.100000E+0	+02.610000E+0	-09.010601E-2	+03.839670E+2	0
+05.004225200E+6	+03.282400E+2	+05.000000E+0	+02.500000E+0	-08.833922E-2	+03.850310E+2	0
+05.004225100E+6	+03.282100E+2	+04.900000E+0	+02.470000E+0	-08.657244E-2	+03.861180E+2	0
+05.004225300E+6	+03.282200E+2	+05.100000E+0	+02.480000E+0	-09.010601E-2	+03.871870E+2	0
+05.004225300E+6	+03.282100E+2	+05.100000E+0	+02.470000E+0	-09.010601E-2	+03.882660E+2	0
+05.004225200E+6	+03.282100E+2	+05.000000E+0	+02.470000E+0	-08.833922E-2	+03.893310E+2	0
+05.004225100E+6	+03.281600E+2	+04.900000E+0	+02.420000E+0	-08.657244E-2	+03.904070E+2	0
+05.004225200E+6	+03.281600E+2	+05.000000E+0	+02.420000E+0	-08.833922E-2	+03.914870E+2	0
+05.004225300E+6	+03.281400E+2	+05.100000E+0	+02.400000E+0	-09.010601E-2	+03.925620E+2	0
+05.004225100E+6	+03.281200E+2	+04.900000E+0	+02.380000E+0	-08.657244E-2	+03.936440E+2	0
+05.004224800E+6	+03.280100E+2	+04.600000E+0	+02.270000E+0	-08.127208E-2	+03.947150E+2	0
+05.004224300E+6	+03.279400E+2	+04.100000E+0	+02.200000E+0	-07.243816E-2	+03.957850E+2	0
+05.004225100E+6	+03.280400E+2	+04.900000E+0	+02.300000E+0	-08.657244E-2	+03.968630E+2	0
+05.004225300E+6	+03.281800E+2	+05.100000E+0	+02.440000E+0	-09.010601E-2	+03.979490E+2	0
+05.004225600E+6	+03.283200E+2	+05.400000E+0	+02.580000E+0	-09.540636E-2	+03.990260E+2	0
+05.004225900E+6	+03.285600E+2	+05.700000E+0	+02.820000E+0	-01.007067E-1	+04.000950E+2	0
+05.004225400E+6	+03.285500E+2	+05.200000E+0	+02.810000E+0	-09.187279E-2	+04.011740E+2	0
+05.004224900E+6	+03.283600E+2	+04.700000E+0	+02.620000E+0	-08.303887E-2	+04.022420E+2	0
+05.004225000E+6	+03.282900E+2	+04.800000E+0	+02.550000E+0	-08.480565E-2	+04.033210E+2	0
+05.004225000E+6	+03.282300E+2	+04.800000E+0	+02.490000E+0	-08.480565E-2	+04.043880E+2	0
+05.004225100E+6	+03.283300E+2	+04.900000E+0	+02.590000E+0	-08.657244E-2	+04.054690E+2	0
+05.004225500E+6	+03.285100E+2	+05.300000E+0	+02.770000E+0	-09.363958E-2	+04.065380E+2	0
+05.004225600E+6	+03.286600E+2	+05.400000E+0	+02.920000E+0	-09.540636E-2	+04.076070E+2	0
+05.004225600E+6	+03.288300E+2	+05.400000E+0	+03.090000E+0	-09.540636E-2	+04.086880E+2	0
+05.004225600E+6	+03.291600E+2	+05.400000E+0	+03.420000E+0	-09.540636E-2	+04.097590E+2	0
+05.004225800E+6	+03.294000E+2	+05.600000E+0	+03.660000E+0	-09.893993E-2	+04.108390E+2	0
+05.004225900E+6	+03.295500E+2	+05.700000E+0	+03.810000E+0	-01.007067E-1	+04.119040E+2	0
+05.004225900E+6	+03.295600E+2	+05.700000E+0	+03.820000E+0	-01.007067E-1	+04.129870E+2	0
+05.004225900E+6	+03.294200E+2	+05.700000E+0	+03.680000E+0	-01.007067E-1	+04.140540E+2	0
+05.004225900E+6	+03.293300E+2	+05.700000E+0	+03.590000E+0	-01.007067E-1	+04.151340E+2	0
+05.004225800E+6	+03.292100E+2	+05.600000E+0	+03.470000E+0	-09.893993E-2	+04.162000E+2	0
+05.004225800E+6	+03.291100E+2	+05.600000E+0	+03.370000E+0	-09.893993E-2	+04.172760E+2	0
+05.004225700E+6	+03.289100E+2	+05.500000E+0	+03.170000E+0	-09.717314E-2	+04.183620E+2	0
+05.004225800E+6	+03.287600E+2	+05.600000E+0	+03.020000E+0	-09.893993E-2	+04.194290E+2	0
+05.004225800E+6	+03.288800E+2	+05.600000E+0	+03.140000E+0	-09.893993E-2	+04.205090E+2	0
+05.004225500E+6	+03.293000E+2	+05.300000E+0	+03.560000E+0	-09.363958E-2	+04.215840E+2	0
+05.004225900E+6	+03.298600E+2	+05.700000E+0	+04.120000E+0	-01.007067E-1	+04.226610E+2	0
+05.004225900E+6	+03.299200E+2	+05.700000E+0	+04.180000E+0	-01.007067E-1	+04.237380E+2	0
+05.004225500E+6	+03.297200E+2	+05.300000E+0	+03.980000E+0	-09.363958E-2	+04.248120E+2	0
+05.004225300E+6	+03.293900E+2	+05.100000E+0	+03.650000E+0	-09.010601E-2	+04.258880E+2	0
+05.004225600E+6	+03.292300E+2	+05.400000E+0	+03.490000E+0	-09.540636E-2	+04.269640E+2	0
+05.004225800E+6	+03.293300E+2	+05.600000E+0	+03.590000E+0	-09.893993E-2	+04.280330E+2	0
+05.004225900E+6	+03.294900E+2	+05.700000E+0	+03.750000E+0	-01.007067E-1	+04.291090E+2	0
+05.004225700E+6	+03.295400E+2	+05.500000E+0	+03.800000E+0	-09.717314E-2	+04.301890E+2	0
+05.004225500E+6	+03.294700E+2	+05.300000E+0	+03.730000E+0	-09.363958E-2	+04.312650E+2	0
+05.004225400E+6	+03.293700E+2	+05.200000E+0	+03.630000E+0	-09.187279E-2	+04.323340E+2	0
+05.004225400E+6	+03.293800E+2	+05.200000E+0	+03.640000E+0	-09.187279E-2	+04.334160E+2	0
+05.004225400E+6	+03.294500E+2	+05.200000E+0	+03.710000E+0	-09.187279E-2	+04.344840E+2	0
+05.004225400E+6	+03.295200E+2	+05.200000E+0	+03.780000E+0	-09.187279E-2	+04.355670E+2	0
+05.004225500E+6	+03.295600E+2	+05.300000E+0	+03.820000E+0	-09.363958E-2	+04.366360E+2	0
+05.004225800E+6	+03.294800E+2	+05.600000E+0	+03.740000E+0	-09.893993E-2	+04.377160E+2	0
+05.004225800E+6	+03.294200E+2	+05.600000E+0	+03.680000E+0	-09.893993E-2	+04.387860E+2	0
+05.004226000E+6	+03.294000E+2	+05.800000E+0	+03.660000E+0	-01.024735E-1	+04.398740E+2	0
+05.004226100E+6	+03.293600E+2	+05.900000E+0	+03.620000E+0	-01.042403E-1	+04.409440E+2	0
+05.004226100E+6	+03.293500E+2	+05.900000E+0	+03.610000E+0	-01.042403E-1	+04.420220E+2	0
+05.004226300E+6	+03.293000E+2	+06.100000E+0	+03.560000E+0	-01.077739E-1	+04.430890E+2	0
+05.004226300E+6	+03.293500E+2	+06.100000E+0	+03.610000E+0	-01.077739E-1	+04.441690E+2	0
+05.004226300E+6	+03.293900E+2	+06.100000E+0	+03.650000E+0	-01.077739E-1	+04.452360E+2	0
+05.004226300E+6	+03.293900E+2	+06.100000E+0	+03.650000E+0	-01.077739E-1	+04.463220E+2	0
+05.004226300E+6	+03.293800E+2	+06.100000E+0	+03.640000E+0	-01.077739E-1	+04.473880E+2	0
+05.004226100E+6	+03.293200E+2	+05.900000E+0	+03.580000E+0	-01.042403E-1	+04.484720E+2	0
+05.004226100E+6	+03.292200E+2	+05.900000E+0	+03.480000E+0	-01.042403E-1	+04.495480E+2	0
+05.004226000E+6	+03.290900E+2	+05.800000E+0	+03.350000E+0	-01.024735E-1	+04.506260E+2	0
+05.004226000E+6	+03.289400E+2	+05.800000E+0	+03.200000E+0	-01.024735E-1	+04.517040E+2	0
+05.004225900E+6	+03.288200E+2	+05.700000E+0	+03.080000E+0	-01.007067E-1	+04.527800E+2	0
+05.004225700E+6	+03.287300E+2	+05.500000E+0	+02.990000E+0	-09.717314E-2	+04.538530E+2	0
+05.004225300E+6	+03.288100E+2	+05.100000E+0	+03.070000E+0	-09.010601E-2	+04.549170E+2	0
+05.004225600E+6	+03.289500E+2	+05.400000E+0	+03.210000E+0	-09.540636E-2	+04.559930E+2	0
+05.004225900E+6	+03.290300E+2	+05.700000E+0	+03.290000E+0	-01.007067E-1	+04.570640E+2	0
+05.004226000E+6	+03.290500E+2	+05.800000E+0	+03.310000E+0	-01.024735E-1	+04.581440E+2	0
+05.004226000E+6	+03.290100E+2	+05.800000E+0	+03.270000E+0	-01.024735E-1	+04.592160E+2	0
+05.004225900E+6	+03.289400E+2	+05.700000E+0	+03.200000E+0	-01.007067E-1	+04.602920E+2	0
+05.004225900E+6	+03.288600E+2	+05.700000E+0	+03.120000E+0	-01.007067E-1	+04.613600E+2	0
+05.004225900E+6	+03.288200E+2	+05.700000E+0	+03.080000E+0	-01.007067E-1	+04.624380E+2	0
+05.004225900E+6	+03.287700E+2	+05.700000E+0	+03.030000E+0	-01.007067E-1	+04.635100E+2	0
+05.004225800E+6	+03.287400E+2	+05.600000E+0	+03.000000E+0	-09.893993E-2	+04.645790E+2	0
+05.004225600E+6	+03.286500E+2	+05.400000E+0	+02.910000E+0	-09.540636E-2	+04.656550E+2	0
+05.004225300E+6	+03.285500E+2	+05.100000E+0	+02.810000E+0	-09.010601E-2	+04.667400E+2	0
+05.004225400E+6	+03.285600E+2	+05.200000E+0	+02.820000E+0	-09.187279E-2	+04.678070E+2	0
+05.004225600E+6	+03.286600E+2	+05.400000E+0	+02.920000E+0	-09.540636E-2	+04.688810E+2	0
+05.004225900E+6	+03.287700E+2	+05.700000E+0	+03.030000E+0	-01.007067E-1	+04.699620E+2	0
+05.004225800E+6	+03.288300E+2	+05.600000E+0	+03.090000E+0	-09.893993E-2	+04.710310E+2	0
+05.004225800E+6	+03.288400E+2	+05.600000E+0	+03.100000E+0	-09.893993E-2	+04.721000E+2	0
+05.004225800E+6	+03.288400E+2	+05.600000E+0	+03.100000E+0	-09.893993E-2	+04.731780E+2	0
+05.004225700E+6	+03.288100E+2	+05.500000E+0	+03.070000E+0	-09.717314E-2	+04.742540E+2	0
+05.004225800E+6	+03.288200E+2	+05.600000E+0	+03.080000E+0	-09.893993E-2	+04.753330E+2	0
+05.004225800E+6	+03.288300E+2	+05.600000E+0	+03.090000E+0	-09.893993E-2	+04.763990E+2	0
+05.004225800E+6	+03.288800E+2	+05.600000E+0	+03.140000E+0	-09.893993E-2	+04.774760E+2	0
+05.004225900E+6	+03.288900E+2	+05.700000E+0	+03.150000E+0	-01.007067E-1	+04.785560E+2	0
+05.004225900E+6	+03.288800E+2	+05.700000E+0	+03.140000E+0	-01.007067E-1	+04.796250E+2	0
+05.004226000E+6	+03.289800E+2	+05.800000E+0	+03.240000E+0	-01.024735E-1	+04.807100E+2	0
+05.004226000E+6	+03.290000E+2	+05.800000E+0	+03.260000E+0	-01.024735E-1	+04.817770E+2	0
+05.004226000E+6	+03.290300E+2	+05.800000E+0	+03.290000E+0	-01.024735E-1	+04.828460E+2	0
+05.004225600E+6	+03.287900E+2	+05.400000E+0	+03.050000E+0	-09.540636E-2	+04.839190E+2	0
+05.004225700E+6	+03.286800E+2	+05.500000E+0	+02.940000E+0	-09.717314E-2	+04.850040E+2	0
+05.004225800E+6	+03.287300E+2	+05.600000E+0	+02.990000E+0	-09.893993E-2	+04.860750E+2	0
+05.004225900E+6	+03.288100E+2	+05.700000E+0	+03.070000E+0	-01.007067E-1	+04.871430E+2	0
+05.004226000E+6	+03.289200E+2	+05.800000E+0	+03.180000E+0	-01.024735E-1	+04.882250E+2	0
+05.004225900E+6	+03.289500E+2	+05.700000E+0	+03.210000E+0	-01.007067E-1	+04.892940E+2	0
+05.004225900E+6	+03.290000E+2	+05.700000E+0	+03.260000E+0	-01.007067E-1	+04.903850E+2	0
+05.004226000E+6	+03.290400E+2	+05.800000E+0	+03.300000E+0	-01.024735E-1	+04.914530E+2	0
+05.004226100E+6	+03.290800E+2	+05.900000E+0	+03.340000E+0	-01.042403E-1	+04.925210E+2	0
+05.004226100E+6	+03.291500E+2	+05.900000E+0	+03.410000E+0	-01.042403E-1	+04.936060E+2	0
+05.004226200E+6	+03.292100E+2	+06.000000E+0	+03.470000E+0	-01.060071E-1	+04.946750E+2	0
+05.004226200E+6	+03.291500E+2	+06.000000E+0	+03.410000E+0	-01.060071E-1	+04.957590E+2	0
+05.004225700E+6	+03.290000E+2	+05.500000E+0	+03.260000E+0	-09.717314E-2	+04.968330E+2	0
+05.004225800E+6	+03.291200E+2	+05.600000E+0	+03.380000E+0	-09.893993E-2	+04.979020E+2	0
+05.004226000E+6	+03.294000E+2	+05.800000E+0	+03.660000E+0	-01.024735E-1	+04.989840E+2	0
+05.004226100E+6	+03.296000E+2	+05.900000E+0	+03.860000E+0	-01.042403E-1	+05.000620E+2	0
+05.004226100E+6	+03.297800E+2	+05.900000E+0	+04.040000E+0	-01.042403E-1	+05.011430E+2	0
+05.004226200E+6	+03.299400E+2	+06.000000E+0	+04.200000E+0	-01.060071E-1	+05.022110E+2	0
+05.004226000E+6	+03.300400E+2	+05.800000E+0	+04.300000E+0	-01.024735E-1	+05.032920E+2	0
+05.004225900E+6	+03.300600E+2	+05.700000E+0	+04.320000E+0	-01.007067E-1	+05.043600E+2	0
+05.004225800E+6	+03.300300E+2	+05.600000E+0	+04.290000E+0	-09.893993E-2	+05.054350E+2	0
+05.004225600E+6	+03.300800E+2	+05.400000E+0	+04.340000E+0	-09.540636E-2	+05.065170E+2	0
+05.004225300E+6	+03.299000E+2	+05.100000E+0	+04.160000E+0	-09.010601E-2	+05.075970E+2	0
+05.004225200E+6	+03.298000E+2	+05.000000E+0	+04.060000E+0	-08.833922E-2	+05.086650E+2	0
+05.004225300E+6	+03.298400E+2	+05.100000E+0	+04.100000E+0	-09.010601E-2	+05.097320E+2	0
+05.004225600E+6	+03.299800E+2	+05.400000E+0	+04.240000E+0	-09.540636E-2	+05.108090E+2	0
+05.004225500E+6	+03.301600E+2	+05.300000E+0	+04.420000E+0	-09.363958E-2	+05.118840E+2	0
+05.004225300E+6	+03.302800E+2	+05.100000E+0	+04.540000E+0	-09.010601E-2	+05.129630E+2	0
+05.004225100E+6	+03.303500E+2	+04.900000E+0	+04.610000E+0	-08.657244E-2	+05.140320E+2	0
+05.004225100E+6	+03.303600E+2	+04.900000E+0	+04.620000E+0	-08.657244E-2	+05.151130E+2	0
+05.004225200E+6	+03.303600E+2	+05.000000E+0	+04.620000E+0	-08.833922E-2	+05.161830E+2	0
+05.004225200E+6	+03.303500E+2	+05.000000E+0	+04.610000E+0	-08.833922E-2	+05.172660E+2	0
+05.004225100E+6	+03.303400E+2	+04.900000E+0	+04.600000E+0	-08.657244E-2	+05.183330E+2	0
+05.004225300E+6	+03.302800E+2	+05.100000E+0	+04.540000E+0	-09.010601E-2	+05.194170E+2	0
+05.004225300E+6	+03.303000E+2	+05.100000E+0	+04.560000E+0	-09.010601E-2	+05.204840E+2	0
+05.004225600E+6	+03.303300E+2	+05.400000E+0	+04.590000E+0	-09.540636E-2	+05.215600E+2	0
+05.004225600E+6	+03.305000E+2	+05.400000E+0	+04.760000E+0	-09.540636E-2	+05.226400E+2	0
+05.004224800E+6	+03.300300E+2	+04.600000E+0	+04.290000E+0	-08.127208E-2	+05.237100E+2	0
