;Frequency;Resistance;Delta F;Delta R;Delta Mass;Time (s);Tag
2175;5004149.1;320.5;-654.4;258.572;11.56184;2381.837;0
2176;5004149.1;320.51;-654.4;258.582;11.56184;2382.919;0
2177;5004149.0;320.5;-654.5;258.572;11.5636;2383.98;0
2178;5004149.0;320.5;-654.5;258.572;11.5636;2385.058;0
2179;5004149.0;320.51;-654.5;258.582;11.5636;2386.135;0
2180;5004149.0;320.51;-654.5;258.582;11.5636;2387.21;0
2181;5004149.1;320.52;-654.4;258.592;11.56184;2388.286;0
2182;5004149.0;320.51;-654.5;258.582;11.5636;2389.357;0
2183;5004149.0;320.52;-654.5;258.592;11.5636;2390.424;0
2184;5004149.0;320.52;-654.5;258.592;11.5636;2391.498;0
2185;5004149.0;320.51;-654.5;258.582;11.5636;2392.577;0
2186;5004149.0;320.51;-654.5;258.582;11.5636;2393.651;0
2187;5004148.9;320.51;-654.6;258.582;11.56537;2394.729;0
2188;5004148.9;320.51;-654.6;258.582;11.56537;2395.803;0
2189;5004148.9;320.51;-654.6;258.582;11.56537;2396.876;0
2190;5004148.9;320.51;-654.6;258.582;11.56537;2397.951;0
2191;5004148.8;320.51;-654.7;258.582;11.56714;2399.024;0
2192;5004148.8;320.52;-654.7;258.592;11.56714;2400.099;0
2193;5004148.7;320.52;-654.8;258.592;11.5689;2401.177;0
2194;5004148.8;320.52;-654.7;258.592;11.56714;2402.25;0
2195;5004148.8;320.53;-654.7;258.602;11.56714;2403.324;0
2196;5004148.7;320.54;-654.8;258.612;11.5689;2404.397;0
2197;5004148.6;320.54;-654.9;258.612;11.57067;2405.471;0
2198;5004148.7;320.53;-654.8;258.602;11.5689;2406.544;0
2199;5004148.7;320.53;-654.8;258.602;11.5689;2407.622;0
2200;5004148.7;320.54;-654.8;258.612;11.5689;2408.692;0
2201;5004148.8;320.53;-654.7;258.602;11.56714;2409.772;0
2202;5004148.8;320.54;-654.7;258.612;11.56714;2410.843;0
2203;5004148.6;320.54;-654.9;258.612;11.57067;2411.921;0
2204;5004148.8;320.54;-654.7;258.612;11.56714;2412.989;0
2205;5004148.8;320.54;-654.7;258.612;11.56714;2414.08;0
2206;5004148.8;320.54;-654.7;258.612;11.56714;2415.152;0
2207;5004148.8;320.54;-654.7;258.612;11.56714;2416.232;0
2208;5004148.8;320.55;-654.7;258.622;11.56714;2417.318;0
2209;5004148.7;320.55;-654.8;258.622;11.5689;2418.371;0
2210;5004148.7;320.55;-654.8;258.622;11.5689;2419.451;0
2211;5004148.7;320.55;-654.8;258.622;11.5689;2420.526;0
2212;5004148.7;320.55;-654.8;258.622;11.5689;2421.603;0
2213;5004148.6;320.54;-654.9;258.612;11.57067;2422.675;0
2214;5004148.7;320.54;-654.8;258.612;11.5689;2423.762;0
2215;5004148.6;320.55;-654.9;258.622;11.57067;2424.838;0
2216;5004148.6;320.55;-654.9;258.622;11.57067;2425.914;0
2217;5004148.6;320.54;-654.9;258.612;11.57067;2426.989;0
2218;5004148.5;320.55;-655.0;258.622;11.57244;2428.052;0
2219;5004148.5;320.55;-655.0;258.622;11.57244;2429.128;0
2220;5004148.6;320.56;-654.9;258.632;11.57067;2430.203;0
2221;5004148.5;320.57;-655.0;258.642;11.57244;2431.282;0
2222;5004148.4;320.56;-655.1;258.632;11.5742;2432.358;0
2223;5004148.4;320.56;-655.1;258.632;11.5742;2433.424;0
2224;5004148.4;320.57;-655.1;258.642;11.5742;2434.499;0
2225;5004148.3;320.58;-655.2;258.652;11.57597;2435.573;0
2226;5004148.3;320.59;-655.2;258.662;11.57597;2436.647;0
2227;5004148.3;320.59;-655.2;258.662;11.57597;2437.721;0
2228;5004148.3;320.6;-655.2;258.672;11.57597;2438.799;0
2229;5004148.2;320.6;-655.3;258.672;11.57774;2439.876;0
2230;5004148.1;320.61;-655.4;258.682;11.57951;2440.955;0
2231;5004148.1;320.61;-655.4;258.682;11.57951;2442.026;0
2232;5004148.1;320.62;-655.4;258.692;11.57951;2443.098;0
2233;5004148.0;320.62;-655.5;258.692;11.58127;2444.17;0
2234;5004148.0;320.64;-655.5;258.712;11.58127;2445.245;0
2235;5004148.0;320.64;-655.5;258.712;11.58127;2446.319;0
2236;5004147.9;320.64;-655.6;258.712;11.58304;2447.404;0
2237;5004147.9;320.64;-655.6;258.712;11.58304;2448.477;0
2238;5004147.9;320.65;-655.6;258.722;11.58304;2449.544;0
2239;5004147.8;320.65;-655.7;258.722;11.58481;2450.62;0
2240;5004147.8;320.65;-655.7;258.722;11.58481;2451.694;0
2241;5004147.8;320.66;-655.7;258.732;11.58481;2452.768;0
2242;5004147.7;320.66;-655.8;258.732;11.58657;2453.852;0
2243;5004147.8;320.66;-655.7;258.732;11.58481;2454.927;0
2244;5004147.6;320.66;-655.9;258.732;11.58834;2456.003;0
2245;5004147.6;320.67;-655.9;258.742;11.58834;2457.074;0
2246;5004147.6;320.67;-655.9;258.742;11.58834;2458.15;0
2247;5004147.6;320.67;-655.9;258.742;11.58834;2459.224;0
2248;5004147.4;320.68;-656.1;258.752;11.59187;2460.296;0
2249;5004147.4;320.67;-656.1;258.742;11.59187;2461.377;0
2250;5004147.3;320.67;-656.2;258.742;11.59364;2462.45;0
2251;5004147.1;320.67;-656.4;258.742;11.59717;2463.512;0
2252;5004147.1;320.68;-656.4;258.752;11.59717;2464.585;0
2253;5004147.1;320.68;-656.4;258.752;11.59717;2465.667;0
2254;5004147.1;320.69;-656.4;258.762;11.59717;2466.752;0
2255;5004147.1;320.69;-656.4;258.762;11.59717;2467.813;0
2256;5004147.0;320.69;-656.5;258.762;11.59894;2468.89;0
2257;5004147.0;320.68;-656.5;258.752;11.59894;2469.965;0
2258;5004147.0;320.68;-656.5;258.752;11.59894;2471.039;0
2259;5004146.9;320.69;-656.6;258.762;11.60071;2472.119;0
2260;5004146.9;320.67;-656.6;258.742;11.60071;2473.193;0
2261;5004146.9;320.67;-656.6;258.742;11.60071;2474.281;0
2262;5004146.9;320.65;-656.6;258.722;11.60071;2475.357;0
2263;5004146.9;320.64;-656.6;258.712;11.60071;2476.423;0
2264;5004146.9;320.64;-656.6;258.712;11.60071;2477.508;0
2265;5004146.8;320.64;-656.7;258.712;11.60247;2478.572;0
2266;5004146.9;320.63;-656.6;258.702;11.60071;2479.643;0
2267;5004146.9;320.63;-656.6;258.702;11.60071;2480.717;0
2268;5004146.9;320.63;-656.6;258.702;11.60071;2481.79;0
2269;5004146.9;320.62;-656.6;258.692;11.60071;2482.867;0
2270;5004146.9;320.62;-656.6;258.692;11.60071;2483.943;0
2271;5004146.9;320.61;-656.6;258.682;11.60071;2485.024;0
2272;5004147.0;320.6;-656.5;258.672;11.59894;2486.097;0
2273;5004147.1;320.59;-656.4;258.662;11.59717;2487.18;0
2274;5004147.0;320.58;-656.5;258.652;11.59894;2488.251;0
2275;5004147.1;320.57;-656.4;258.642;11.59717;2489.316;0
2276;5004147.1;320.56;-656.4;258.632;11.59717;2490.399;0
2277;5004147.1;320.56;-656.4;258.632;11.59717;2491.474;0
2278;5004147.1;320.55;-656.4;258.622;11.59717;2492.548;0
2279;5004147.3;320.55;-656.2;258.622;11.59364;2493.62;0
2280;5004147.3;320.54;-656.2;258.612;11.59364;2494.692;0
2281;5004147.4;320.53;-656.1;258.602;11.59187;2495.767;0
2282;5004147.2;320.54;-656.3;258.612;11.59541;2496.844;0
2283;5004147.3;320.52;-656.2;258.592;11.59364;2497.923;0
2284;5004147.3;320.52;-656.2;258.592;11.59364;2498.99;0
2285;5004147.3;320.51;-656.2;258.582;11.59364;2500.066;0
2286;5004147.3;320.5;-656.2;258.572;11.59364;2501.143;0
2287;5004147.4;320.5;-656.1;258.572;11.59187;2502.218;0
2288;5004147.4;320.48;-656.1;258.552;11.59187;2503.286;0
2289;5004147.6;320.48;-655.9;258.552;11.58834;2504.36;0
2290;5004147.6;320.48;-655.9;258.552;11.58834;2505.44;0
2291;5004147.6;320.48;-655.9;258.552;11.58834;2506.517;0
2292;5004147.6;320.47;-655.9;258.542;11.58834;2507.581;0
2293;5004147.6;320.46;-655.9;258.532;11.58834;2508.657;0
2294;5004147.6;320.47;-655.9;258.542;11.58834;2509.742;0
2295;5004147.7;320.45;-655.8;258.522;11.58657;2510.812;0
2296;5004147.6;320.46;-655.9;258.532;11.58834;2511.881;0
2297;5004147.6;320.45;-655.9;258.522;11.58834;2512.963;0
2298;5004147.7;320.43;-655.8;258.502;11.58657;2514.033;0
2299;5004147.6;320.44;-655.9;258.512;11.58834;2515.111;0
2300;5004147.6;320.43;-655.9;258.502;11.58834;2516.188;0
2301;5004147.6;320.44;-655.9;258.512;11.58834;2517.261;0
2302;5004147.4;320.41;-656.1;258.482;11.59187;2518.332;0
2303;5004147.5;320.41;-656.0;258.482;11.59011;2519.403;0
2304;5004147.4;320.4;-656.1;258.472;11.59187;2520.476;0
2305;5004147.4;320.4;-656.1;258.472;11.59187;2521.55;0
2306;5004147.4;320.39;-656.1;258.462;11.59187;2522.625;0
2307;5004147.4;320.39;-656.1;258.462;11.59187;2523.702;0
2308;5004147.4;320.39;-656.1;258.462;11.59187;2524.775;0
2309;5004147.3;320.39;-656.2;258.462;11.59364;2525.85;0
2310;5004147.4;320.38;-656.1;258.452;11.59187;2526.926;0
2311;5004147.4;320.38;-656.1;258.452;11.59187;2528.001;0
2312;5004147.3;320.39;-656.2;258.462;11.59364;2529.074;0
2313;5004147.4;320.38;-656.1;258.452;11.59187;2530.15;0
2314;5004147.3;320.38;-656.2;258.452;11.59364;2531.228;0
2315;5004147.3;320.38;-656.2;258.452;11.59364;2532.302;0
2316;5004147.3;320.38;-656.2;258.452;11.59364;2533.375;0
2317;5004147.3;320.38;-656.2;258.452;11.59364;2534.44;0
2318;5004147.3;320.38;-656.2;258.452;11.59364;2535.526;0
2319;5004147.3;320.38;-656.2;258.452;11.59364;2536.588;0
2320;5004147.2;320.38;-656.3;258.452;11.59541;2537.672;0
2321;5004147.2;320.38;-656.3;258.452;11.59541;2538.748;0
2322;5004147.1;320.38;-656.4;258.452;11.59717;2539.826;0
2323;5004147.1;320.38;-656.4;258.452;11.59717;2540.889;0
2324;5004147.2;320.39;-656.3;258.462;11.59541;2541.964;0
2325;5004147.1;320.39;-656.4;258.462;11.59717;2543.043;0
2326;5004147.1;320.39;-656.4;258.462;11.59717;2544.115;0
2327;5004147.1;320.4;-656.4;258.472;11.59717;2545.2;0
2328;5004147.1;320.4;-656.4;258.472;11.59717;2546.262;0
2329;5004147.0;320.4;-656.5;258.472;11.59894;2547.339;0
2330;5004147.0;320.41;-656.5;258.482;11.59894;2548.419;0
2331;5004146.9;320.4;-656.6;258.472;11.60071;2549.495;0
2332;5004146.8;320.4;-656.7;258.472;11.60247;2550.56;0
2333;5004146.7;320.4;-656.8;258.472;11.60424;2551.633;0
2334;5004146.8;320.41;-656.7;258.482;11.60247;2552.716;0
2335;5004146.8;320.41;-656.7;258.482;11.60247;2553.781;0
2336;5004146.7;320.42;-656.8;258.492;11.60424;2554.855;0
2337;5004146.8;320.43;-656.7;258.502;11.60247;2555.941;0
2338;5004146.8;320.44;-656.7;258.512;11.60247;2557.007;0
2339;5004146.7;320.43;-656.8;258.502;11.60424;2558.088;0
2340;5004146.7;320.43;-656.8;258.502;11.60424;2559.164;0
2341;5004146.7;320.44;-656.8;258.512;11.60424;2560.236;0
2342;5004146.7;320.44;-656.8;258.512;11.60424;2561.315;0
2343;5004146.8;320.45;-656.7;258.522;11.60247;2562.381;0
2344;5004146.8;320.46;-656.7;258.532;11.60247;2563.462;0
2345;5004146.6;320.46;-656.9;258.532;11.60601;2564.536;0
2346;5004146.6;320.46;-656.9;258.532;11.60601;2565.609;0
2347;5004146.6;320.46;-656.9;258.532;11.60601;2566.675;0
2348;5004146.6;320.47;-656.9;258.542;11.60601;2567.753;0
2349;5004146.6;320.48;-656.9;258.552;11.60601;2568.827;0
2350;5004146.6;320.48;-656.9;258.552;11.60601;2569.914;0
2351;5004146.6;320.47;-656.9;258.542;11.60601;2570.988;0
2352;5004146.5;320.47;-657.0;258.542;11.60777;2572.059;0
2353;5004146.4;320.49;-657.1;258.562;11.60954;2573.128;0
2354;5004146.4;320.48;-657.1;258.552;11.60954;2574.204;0
2355;5004146.4;320.49;-657.1;258.562;11.60954;2575.282;0
2356;5004146.4;320.49;-657.1;258.562;11.60954;2576.354;0
2357;5004146.4;320.49;-657.1;258.562;11.60954;2577.426;0
2358;5004146.4;320.49;-657.1;258.562;11.60954;2578.499;0
2359;5004146.4;320.51;-657.1;258.582;11.60954;2579.573;0
2360;5004146.4;320.49;-657.1;258.562;11.60954;2580.649;0
2361;5004146.3;320.49;-657.2;258.562;11.61131;2581.724;0
2362;5004146.3;320.49;-657.2;258.562;11.61131;2582.799;0
2363;5004146.3;320.49;-657.2;258.562;11.61131;2583.873;0
2364;5004146.3;320.5;-657.2;258.572;11.61131;2584.951;0
2365;5004146.3;320.5;-657.2;258.572;11.61131;2586.029;0
2366;5004146.3;320.5;-657.2;258.572;11.61131;2587.103;0
2367;5004146.2;320.5;-657.3;258.572;11.61307;2588.17;0
2368;5004146.1;320.5;-657.4;258.572;11.61484;2589.245;0
2369;5004146.1;320.5;-657.4;258.572;11.61484;2590.319;0
2370;5004146.0;320.5;-657.5;258.572;11.61661;2591.397;0
2371;5004146.0;320.51;-657.5;258.582;11.61661;2592.472;0
2372;5004146.0;320.51;-657.5;258.582;11.61661;2593.543;0
2373;5004145.9;320.5;-657.6;258.572;11.61837;2594.617;0
2374;5004145.9;320.5;-657.6;258.572;11.61837;2595.69;0
2375;5004145.9;320.51;-657.6;258.582;11.61837;2596.762;0
2376;5004145.9;320.5;-657.6;258.572;11.61837;2597.827;0
2377;5004145.8;320.5;-657.7;258.572;11.62014;2598.902;0
2378;5004145.6;320.49;-657.9;258.562;11.62367;2599.981;0
2379;5004145.7;320.5;-657.8;258.572;11.62191;2601.057;0
2380;5004145.6;320.5;-657.9;258.572;11.62367;2602.133;0
2381;5004145.6;320.5;-657.9;258.572;11.62367;2603.209;0
2382;5004145.6;320.5;-657.9;258.572;11.62367;2604.282;0
2383;5004145.6;320.5;-657.9;258.572;11.62367;2605.353;0
2384;5004145.6;320.5;-657.9;258.572;11.62367;2606.43;0
2385;5004145.6;320.5;-657.9;258.572;11.62367;2607.504;0
2386;5004145.5;320.48;-658.0;258.552;11.62544;2608.57;0
2387;5004145.4;320.49;-658.1;258.562;11.62721;2609.652;0
2388;5004145.3;320.49;-658.2;258.562;11.62898;2610.723;0
2389;5004145.3;320.48;-658.2;258.552;11.62898;2611.794;0
2390;5004145.3;320.48;-658.2;258.552;11.62898;2612.874;0
2391;5004145.3;320.49;-658.2;258.562;11.62898;2613.955;0
2392;5004145.4;320.48;-658.1;258.552;11.62721;2615.025;0
2393;5004145.4;320.47;-658.1;258.542;11.62721;2616.1;0
2394;5004145.3;320.46;-658.2;258.532;11.62898;2617.183;0
2395;5004145.3;320.46;-658.2;258.532;11.62898;2618.256;0
2396;5004145.3;320.45;-658.2;258.522;11.62898;2619.33;0
2397;5004145.3;320.44;-658.2;258.512;11.62898;2620.396;0
2398;5004145.3;320.43;-658.2;258.502;11.62898;2621.481;0
2399;5004145.2;320.43;-658.3;258.502;11.63074;2622.552;0
2400;5004145.2;320.43;-658.3;258.502;11.63074;2623.623;0
2401;5004145.1;320.42;-658.4;258.492;11.63251;2624.698;0
2402;5004145.1;320.41;-658.4;258.482;11.63251;2625.781;0
2403;5004145.1;320.4;-658.4;258.472;11.63251;2626.844;0
2404;5004145.1;320.39;-658.4;258.462;11.63251;2627.923;0
2405;5004145.1;320.38;-658.4;258.452;11.63251;2629.0;0
2406;5004145.2;320.37;-658.3;258.442;11.63074;2630.072;0
2407;5004145.1;320.36;-658.4;258.432;11.63251;2631.153;0
2408;5004145.1;320.35;-658.4;258.422;11.63251;2632.224;0
2409;5004145.1;320.34;-658.4;258.412;11.63251;2633.298;0
2410;5004145.1;320.34;-658.4;258.412;11.63251;2634.367;0
2411;5004145.0;320.34;-658.5;258.412;11.63428;2635.444;0
2412;5004145.0;320.32;-658.5;258.392;11.63428;2636.516;0
2413;5004145.0;320.31;-658.5;258.382;11.63428;2637.6;0
2414;5004145.0;320.31;-658.5;258.382;11.63428;2638.663;0
2415;5004145.0;320.31;-658.5;258.382;11.63428;2639.743;0
2416;5004145.0;320.31;-658.5;258.382;11.63428;2640.819;0
2417;5004144.9;320.3;-658.6;258.372;11.63604;2641.891;0
2418;5004144.9;320.3;-658.6;258.372;11.63604;2642.968;0
2419;5004144.9;320.3;-658.6;258.372;11.63604;2644.045;0
2420;5004144.9;320.29;-658.6;258.362;11.63604;2645.122;0
2421;5004144.8;320.29;-658.7;258.362;11.63781;2646.195;0
2422;5004144.6;320.29;-658.9;258.362;11.64134;2647.265;0
2423;5004144.8;320.3;-658.7;258.372;11.63781;2648.34;0
2424;5004144.7;320.29;-658.8;258.362;11.63958;2649.407;0
2425;5004144.6;320.29;-658.9;258.362;11.64134;2650.493;0
2426;5004144.6;320.28;-658.9;258.352;11.64134;2651.555;0
2427;5004144.6;320.28;-658.9;258.352;11.64134;2652.63;0
2428;5004144.5;320.29;-659.0;258.362;11.64311;2653.715;0
2429;5004144.4;320.29;-659.1;258.362;11.64488;2654.79;0
2430;5004144.3;320.29;-659.2;258.362;11.64664;2655.854;0
2431;5004144.3;320.3;-659.2;258.372;11.64664;2656.938;0
2432;5004144.2;320.31;-659.3;258.382;11.64841;2658.008;0
2433;5004144.2;320.31;-659.3;258.382;11.64841;2659.085;0
2434;5004144.2;320.31;-659.3;258.382;11.64841;2660.16;0
2435;5004144.1;320.3;-659.4;258.372;11.65018;2661.224;0
2436;5004144.3;320.3;-659.2;258.372;11.64664;2662.306;0
2437;5004144.1;320.31;-659.4;258.382;11.65018;2663.387;0
2438;5004144.1;320.31;-659.4;258.382;11.65018;2664.46;0
2439;5004144.0;320.3;-659.5;258.372;11.65194;2665.532;0
2440;5004144.0;320.3;-659.5;258.372;11.65194;2666.606;0
2441;5004144.0;320.31;-659.5;258.382;11.65194;2667.671;0
2442;5004144.0;320.31;-659.5;258.382;11.65194;2668.747;0
2443;5004144.0;320.31;-659.5;258.382;11.65194;2669.83;0
2444;5004144.0;320.31;-659.5;258.382;11.65194;2670.894;0
2445;5004143.9;320.31;-659.6;258.382;11.65371;2671.979;0
2446;5004143.9;320.31;-659.6;258.382;11.65371;2673.045;0
2447;5004143.9;320.31;-659.6;258.382;11.65371;2674.12;0
2448;5004143.9;320.31;-659.6;258.382;11.65371;2675.199;0
2449;5004143.9;320.32;-659.6;258.392;11.65371;2676.276;0
2450;5004143.9;320.32;-659.6;258.392;11.65371;2677.349;0
2451;5004143.8;320.32;-659.7;258.392;11.65548;2678.422;0
2452;5004143.9;320.31;-659.6;258.382;11.65371;2679.495;0
2453;5004143.9;320.32;-659.6;258.392;11.65371;2680.569;0
2454;5004143.8;320.32;-659.7;258.392;11.65548;2681.637;0
2455;5004143.8;320.31;-659.7;258.382;11.65548;2682.71;0
2456;5004143.7;320.31;-659.8;258.382;11.65724;2683.789;0
2457;5004143.7;320.31;-659.8;258.382;11.65724;2684.866;0
2458;5004143.7;320.32;-659.8;258.392;11.65724;2685.941;0
2459;5004143.7;320.32;-659.8;258.392;11.65724;2687.015;0
2460;5004143.6;320.32;-659.9;258.392;11.65901;2688.079;0
2461;5004143.6;320.32;-659.9;258.392;11.65901;2689.152;0
2462;5004143.6;320.32;-659.9;258.392;11.65901;2690.234;0
2463;5004143.4;320.32;-660.1;258.392;11.66254;2691.308;0
2464;5004143.4;320.33;-660.1;258.402;11.66254;2692.381;0
2465;5004143.5;320.32;-660.0;258.392;11.66078;2693.458;0
2466;5004143.4;320.32;-660.1;258.392;11.66254;2694.533;0
2467;5004143.4;320.32;-660.1;258.392;11.66254;2695.61;0
2468;5004143.4;320.32;-660.1;258.392;11.66254;2696.682;0
2469;5004143.3;320.33;-660.2;258.402;11.66431;2697.746;0
2470;5004143.3;320.33;-660.2;258.402;11.66431;2698.821;0
2471;5004143.1;320.34;-660.4;258.412;11.66784;2699.898;0
2472;5004143.1;320.33;-660.4;258.402;11.66784;2700.993;0
2473;5004143.1;320.33;-660.4;258.402;11.66784;2702.044;0
2474;5004143.0;320.33;-660.5;258.402;11.66961;2703.117;0
2475;5004143.0;320.34;-660.5;258.412;11.66961;2704.191;0
2476;5004143.0;320.34;-660.5;258.412;11.66961;2705.271;0
2477;5004143.0;320.34;-660.5;258.412;11.66961;2706.344;0
2478;5004142.9;320.34;-660.6;258.412;11.67138;2707.422;0
2479;5004142.9;320.34;-660.6;258.412;11.67138;2708.495;0
2480;5004142.9;320.34;-660.6;258.412;11.67138;2709.569;0
2481;5004142.8;320.34;-660.7;258.412;11.67314;2710.639;0
2482;5004142.8;320.35;-660.7;258.422;11.67314;2711.71;0
2483;5004142.8;320.34;-660.7;258.412;11.67314;2712.784;0
2484;5004142.8;320.35;-660.7;258.422;11.67314;2713.855;0
2485;5004142.7;320.35;-660.8;258.422;11.67491;2714.945;0
2486;5004142.6;320.36;-660.9;258.432;11.67668;2716.012;0
2487;5004142.7;320.36;-660.8;258.432;11.67491;2717.091;0
2488;5004142.7;320.36;-660.8;258.432;11.67491;2718.157;0
2489;5004142.6;320.36;-660.9;258.432;11.67668;2719.236;0
2490;5004142.7;320.36;-660.8;258.432;11.67491;2720.314;0
2491;5004142.7;320.36;-660.8;258.432;11.67491;2721.389;0
2492;5004142.6;320.36;-660.9;258.432;11.67668;2722.473;0
2493;5004142.6;320.37;-660.9;258.442;11.67668;2723.546;0
2494;5004142.5;320.37;-661.0;258.442;11.67845;2724.624;0
2495;5004142.6;320.37;-660.9;258.442;11.67668;2725.699;0
2496;5004142.5;320.37;-661.0;258.442;11.67845;2726.775;0
2497;5004142.6;320.37;-660.9;258.442;11.67668;2727.839;0
2498;5004142.5;320.38;-661.0;258.452;11.67845;2728.917;0
2499;5004142.5;320.38;-661.0;258.452;11.67845;2729.996;0
2500;5004142.4;320.38;-661.1;258.452;11.68021;2731.071;0
2501;5004142.4;320.38;-661.1;258.452;11.68021;2732.146;0
2502;5004142.4;320.39;-661.1;258.462;11.68021;2733.222;0
2503;5004142.3;320.39;-661.2;258.462;11.68198;2734.295;0
2504;5004142.4;320.38;-661.1;258.452;11.68021;2735.366;0
2505;5004142.3;320.39;-661.2;258.462;11.68198;2736.444;0
2506;5004142.3;320.38;-661.2;258.452;11.68198;2737.52;0
2507;5004142.3;320.38;-661.2;258.452;11.68198;2738.596;0
2508;5004142.4;320.39;-661.1;258.462;11.68021;2739.67;0
2509;5004142.4;320.38;-661.1;258.452;11.68021;2740.745;0
2510;5004142.4;320.38;-661.1;258.452;11.68021;2741.807;0
2511;5004142.4;320.39;-661.1;258.462;11.68021;2742.881;0
2512;5004142.4;320.38;-661.1;258.452;11.68021;2743.954;0
2513;5004142.5;320.38;-661.0;258.452;11.67845;2745.029;0
2514;5004142.4;320.38;-661.1;258.452;11.68021;2746.117;0
2515;5004142.6;320.38;-660.9;258.452;11.67668;2747.181;0
2516;5004142.4;320.38;-661.1;258.452;11.68021;2748.265;0
2517;5004142.5;320.38;-661.0;258.452;11.67845;2749.337;0
2518;5004142.3;320.38;-661.2;258.452;11.68198;2750.413;0
2519;5004142.3;320.38;-661.2;258.452;11.68198;2751.49;0
2520;5004142.3;320.39;-661.2;258.462;11.68198;2752.563;0
2521;5004142.3;320.39;-661.2;258.462;11.68198;2753.626;0
2522;5004142.3;320.39;-661.2;258.462;11.68198;2754.708;0
2523;5004142.3;320.39;-661.2;258.462;11.68198;2755.785;0
2524;5004142.3;320.38;-661.2;258.452;11.68198;2756.858;0
2525;5004142.2;320.39;-661.3;258.462;11.68375;2757.926;0
2526;5004142.3;320.39;-661.2;258.462;11.68198;2759.003;0
2527;5004142.2;320.39;-661.3;258.462;11.68375;2760.082;0
2528;5004142.1;320.39;-661.4;258.462;11.68551;2761.156;0
2529;5004142.1;320.4;-661.4;258.472;11.68551;2762.228;0
2530;5004142.1;320.4;-661.4;258.472;11.68551;2763.297;0
2531;5004142.0;320.4;-661.5;258.472;11.68728;2764.373;0
2532;5004142.0;320.4;-661.5;258.472;11.68728;2765.449;0
2533;5004141.9;320.41;-661.6;258.482;11.68905;2766.526;0
2534;5004141.9;320.41;-661.6;258.482;11.68905;2767.6;0
2535;5004141.9;320.41;-661.6;258.482;11.68905;2768.674;0
2536;5004141.9;320.41;-661.6;258.482;11.68905;2769.751;0
2537;5004141.9;320.41;-661.6;258.482;11.68905;2770.823;0
2538;5004141.9;320.41;-661.6;258.482;11.68905;2771.899;0
2539;5004141.9;320.41;-661.6;258.482;11.68905;2772.968;0
2540;5004141.9;320.41;-661.6;258.482;11.68905;2774.039;0
2541;5004141.9;320.42;-661.6;258.492;11.68905;2775.115;0
2542;5004141.9;320.42;-661.6;258.492;11.68905;2776.192;0
2543;5004141.9;320.42;-661.6;258.492;11.68905;2777.265;0
2544;5004141.8;320.42;-661.7;258.492;11.69081;2778.337;0
2545;5004141.7;320.41;-661.8;258.482;11.69258;2779.419;0
2546;5004141.7;320.41;-661.8;258.482;11.69258;2780.493;0
2547;5004141.6;320.41;-661.9;258.482;11.69435;2781.563;0
2548;5004141.6;320.42;-661.9;258.492;11.69435;2782.637;0
2549;5004141.6;320.42;-661.9;258.492;11.69435;2783.712;0
2550;5004141.6;320.43;-661.9;258.502;11.69435;2784.787;0
2551;5004141.6;320.42;-661.9;258.492;11.69435;2785.855;0
2552;5004141.6;320.44;-661.9;258.512;11.69435;2786.926;0
2553;5004141.4;320.44;-662.1;258.512;11.69788;2788.003;0
2554;5004141.4;320.43;-662.1;258.502;11.69788;2789.074;0
2555;5004141.4;320.43;-662.1;258.502;11.69788;2790.152;0
2556;5004141.4;320.44;-662.1;258.512;11.69788;2791.228;0
2557;5004141.3;320.43;-662.2;258.502;11.69965;2792.298;0
2558;5004141.2;320.44;-662.3;258.512;11.70141;2793.378;0
2559;5004141.1;320.44;-662.4;258.512;11.70318;2794.444;0
2560;5004141.0;320.45;-662.5;258.522;11.70495;2795.521;0
2561;5004141.0;320.44;-662.5;258.512;11.70495;2796.595;0
2562;5004141.0;320.44;-662.5;258.512;11.70495;2797.67;0
2563;5004141.0;320.43;-662.5;258.502;11.70495;2798.752;0
2564;5004141.0;320.44;-662.5;258.512;11.70495;2799.827;0
2565;5004141.0;320.44;-662.5;258.512;11.70495;2800.898;0
2566;5004140.9;320.43;-662.6;258.502;11.70671;2801.993;0
2567;5004141.0;320.43;-662.5;258.502;11.70495;2803.05;0
2568;5004140.9;320.44;-662.6;258.512;11.70671;2804.125;0
2569;5004140.9;320.44;-662.6;258.512;11.70671;2805.201;0
2570;5004140.9;320.43;-662.6;258.502;11.70671;2806.271;0
2571;5004140.9;320.44;-662.6;258.512;11.70671;2807.347;0
2572;5004141.0;320.44;-662.5;258.512;11.70495;2808.424;0
2573;5004141.0;320.44;-662.5;258.512;11.70495;2809.493;0
2574;5004141.1;320.44;-662.4;258.512;11.70318;2810.567;0
2575;5004141.1;320.44;-662.4;258.512;11.70318;2811.641;0
2576;5004141.1;320.43;-662.4;258.502;11.70318;2812.717;0
2577;5004141.1;320.43;-662.4;258.502;11.70318;2813.8;0
2578;5004141.1;320.43;-662.4;258.502;11.70318;2814.875;0
2579;5004141.1;320.43;-662.4;258.502;11.70318;2815.939;0
2580;5004141.1;320.43;-662.4;258.502;11.70318;2817.021;0
2581;5004141.2;320.43;-662.3;258.502;11.70141;2818.091;0
2582;5004141.2;320.43;-662.3;258.502;11.70141;2819.166;0
2583;5004141.2;320.43;-662.3;258.502;11.70141;2820.237;0
2584;5004141.3;320.43;-662.2;258.502;11.69965;2821.315;0
